sentence;spam
Gần đây bạn thích đọc quyển sách nào?;0
Cách nào bạn đã tạo ra tác động tích cực đến cuộc sống của ai đó?;0
Nếu bạn có thể đi đến bất kỳ thế giới hư cấu nào, bạn sẽ đi đâu?;0
Quyết định khó khăn nhất mà bạn từng phải đưa ra là gì?;0
Bài hát nào luôn khiến bạn cảm thấy tốt hơn khi nghe?;0
Phẩm chất hay đặc điểm cá nhân nào bạn ngưỡng mộ ở người khác?;0
Nếu anh có thể ăn tối với một nhạc sĩ, thì đó sẽ là ai?;0
Ký ức nào luôn đem lại nụ cười trên khuôn mặt bạn?;0
Câu trích dẫn truyền cảm hứng nhất mà bạn từng nghe là gì?;0
Điểm đến trong danh sách mục tiêu của bạn là gì?;0
Nếu bạn có thể học hỏi từ bất kỳ nhân vật lịch sử nào, đó sẽ là ai?;0
Mảnh đẹp nhất của kiến trúc mà bạn từng thấy là gì?;0
Một hành động tử tế nhỏ bé nào đã tạo nên sự khác biệt lớn trong cuộc sống của bạn?;0
Nếu bạn có thể có một con vật nào đó làm bạn đồng hành, đó sẽ là con gì?;0
Nhiệm vụ khó khăn nhất mà bạn từng hoàn thành là gì?;0
Tài năng hay kỹ năng nào bạn muốn truyền lại cho người khác?;0
Nếu bạn có thể đến thăm bất kỳ sự kiện lịch sử nào, bạn sẽ chọn sự kiện nào?;0
Giấc mơ thời thơ ấu của anh là gì?;0
Bài học quý giá nhất mà bạn học được từ một người bạn là gì?;0
Nếu bạn có thể tìm được một công việc nào đó trong một ngày, bạn sẽ chọn công việc nào?;0
Cuốn sách nào đã ảnh hưởng đến suy nghĩ của bạn?;0
Bạn muốn khám phá văn hóa của địa điểm nào?;0
Hiện tượng tự nhiên đáng kinh ngạc nhất mà bạn từng chứng kiến là gì?;0
Nếu có thể trò chuyện với con người tương lai của mình, bạn sẽ nói gì?;0
Bữa ăn đáng nhớ nhất mà bạn đã có khi đi du lịch là gì?;0
Bạn muốn hỗ trợ cho mục đích hay tổ chức từ thiện nào trong tương lai?;0
Nếu bạn có thể nuôi bất kỳ con vật nào, đó sẽ là con gì?;0
Bạn muốn phát triển kỹ năng hoặc tài năng nào?;0
Gần đây bạn đã đưa ra quyết định khó khăn nhất nào?;0
Bạn đã đến thăm nơi nào vượt quá mong đợi của mình?;0
Nếu bạn có thể gặp bất kỳ nhân vật lịch sử nào, bạn sẽ hỏi họ điều gì?;0
Bạn khuyên mọi người nên đọc cuốn sách nào?;0
Bài học quý giá nhất mà bạn học được từ một thất bại là gì?;0
Cách nào khiến bạn thích thú trong ngày cuối tuần để thư giãn?;0
Điểm đến du lịch nào có ảnh hưởng sâu sắc đến bạn?;0
Nếu bạn có thể ngay lập tức học được bất kỳ kỹ năng nào, đó sẽ là gì?;0
Cảnh đẹp nhất mà bạn từng thấy khi đi bộ đường dài là gì?;0
Thành tựu cá nhân nào khiến bạn tự hào?;0
Nếu bạn có thể sống lại một ngày trong cuộc đời, đó sẽ là gì?;0
Bạn tự hào về kỹ năng nào mà bạn đã phát triển?;0
Bài học quan trọng nhất mà bạn học được từ một người cố vấn là gì?;0
Cách nào bạn thích để ủng hộ một mục đích tốt đẹp?;0
Nếu có thể trò chuyện với bất kỳ con vật nào, bạn sẽ thảo luận về điều gì?;0
Tác phẩm nghệ thuật nào đẹp nhất mà bạn từng thấy?;0
Mục tiêu cá nhân gần đây của bạn là gì?;0
Nếu bạn có thể chọn bất kỳ thời đại lịch sử nào để sống, đó sẽ là thời đại nào?;0
Hình thức sáng tạo yêu thích của bạn là gì?;0
Lời khuyên quý giá nhất mà bạn nhận được từ một thành viên trong gia đình là gì?;0
Nếu bạn có thể đi đến bất kỳ vũ trụ giả tưởng nào, bạn sẽ đi đâu?;0
Trải nghiệm khó khăn nhất mà bạn đã trải qua khi đi du lịch là gì?;0
Giấc mơ nào bạn đã có mà bạn quyết tâm thực hiện?;0
Nếu bạn có thể có bất kỳ nghề nghiệp nào trong một ngày, đó sẽ là nghề gì?;0
Bạn thích thể loại sách nào để thoát khỏi nó?;0
Bạn muốn đến thăm nơi nào vì ý nghĩa văn hóa của nó?;0
Khía cạnh đẹp đẽ nhất của thiên nhiên mà bạn đã từng gặp phải là gì?;0
Thành tựu cá nhân nào khiến bạn đặc biệt tự hào?;0
Nếu bạn có thể hồi tưởng lại một khoảnh khắc trong quá khứ, đó sẽ là gì?;0
Kỹ năng nào bạn đã mài giũa qua nhiều năm mà bạn thích chia sẻ với người khác?;0
Phần kiến thức quý giá nhất mà bạn học được từ một người thầy là gì?;0
Bạn muốn làm gì để đóng góp cho cộng đồng?;0
Nếu có thể trò chuyện với bất kỳ con vật nào, bạn sẽ hỏi gì?;0
Những công trình kiến trúc ấn tượng nhất mà bạn từng thấy là gì?;0
Ký ức nào luôn đem lại niềm vui cho bạn khi bạn nghĩ về nó?;0
 Câu trích dẫn nào truyền cảm hứng cho bạn trở thành con người tốt nhất của mình?;0
 Điểm đến nào mà bạn luôn muốn khám phá vì vẻ đẹp tự nhiên của nó?;0
 Một hành động tử tế nhỏ nào đã ở lại với bạn qua thời gian?;0
 Nếu bạn có thể có bất kỳ sinh vật nào làm bạn đồng hành trung thành, đó sẽ là sinh vật nào?;0
 Nỗ lực khó khăn nhất mà bạn đã thực hiện gần đây là gì?;0
 Tài năng hay kỹ năng nào bạn muốn trau dồi hơn nữa?;0
 Nếu bạn có thể chứng kiến bất kỳ sự kiện lịch sử nào, đó sẽ là gì?;0
 Khát vọng thời thơ ấu của bạn là gì mà bạn đã giữ lại khi trưởng thành?;0
 Bài học quan trọng nhất mà bạn học được từ một người bạn thân là gì?;0
 Nếu bạn có thể trải nghiệm bất kỳ công việc nào trong một ngày, đó sẽ là gì?;0
 Cuốn sách nào đã tác động sâu sắc đến quan điểm của bạn?;0
 Bạn muốn đến điểm đến nào vì lịch sử phong phú của nó?;0
 Điều gì là kỳ quan thiên nhiên quyến rũ nhất mà bạn có đặc quyền được chứng kiến?;0
 Nếu có thể trò chuyện với chính mình trong tương lai, bạn sẽ tìm kiếm lời khuyên nào?;0
 Món ăn nào bạn sẽ luôn nhớ đến trong các chuyến đi?;0
 Mục đích từ thiện nào bạn muốn hỗ trợ trong tương lai?;0
 Nếu bạn có thể chọn bất kỳ một loài động vật nào làm bạn đồng hành suốt đời, bạn sẽ chọn loài nào?;0
 Bạn muốn phát triển kỹ năng hay tài năng nào để phát huy hết tiềm năng của nó?;0
 Gần đây bạn đã đưa ra quyết định khó khăn nhất nào?;0
 Nơi nào bạn đã khám phá vượt xa mong đợi của mình?;0
 Nếu bạn có thể gặp bất kỳ nhân vật lịch sử nào, bạn sẽ đặt câu hỏi gì?;0
 Bạn nhiệt tình giới thiệu cuốn sách nào cho người khác?;0
 Bài học quan trọng nhất mà bạn rút ra được từ sai lầm của mình là gì?;0
 Nếu bạn có thể chọn bất kỳ thời đại nào trong lịch sử để sống, đó sẽ là thời đại nào?;0
 Phương pháp nào bạn thích để đóng góp cho một mục đích cao cả?;0
 Nếu có thể trò chuyện với bất kỳ con vật nào, bạn sẽ khám phá chủ đề nào?;0
 Tác phẩm nghệ thuật nào tuyệt vời nhất mà bạn từng thấy?;0
 Mục tiêu cá nhân mà bạn vừa chinh phục là gì?;0
 Nếu bạn có thể hồi tưởng lại một ngày trong quá khứ, bạn sẽ chọn ngày nào?;0
 Kỹ năng nào bạn đã trau dồi mà bạn thích chia sẻ với người khác?;0
 Đâu là sự thông thái quý giá nhất mà bạn có được từ một cố vấn?;0
 Cách nào bạn thích để tạo ra tác động tích cực đến cộng đồng?;0
 Nếu bạn có thể giao tiếp với bất kỳ sinh vật nào, bạn sẽ hỏi về điều gì?;0
 Phần kiến trúc nổi bật nhất mà bạn từng gặp là gì?;0
 Ký ức nào khiến bạn vui vẻ mỗi khi bạn nhớ lại nó?;0
 Câu trích dẫn nào thúc đẩy bạn trở nên tốt nhất?;0
 Bạn muốn đến điểm đến nào để có sức hấp dẫn tự nhiên?;0
 Trải nghiệm khó khăn nhất mà bạn gặp phải khi đi du lịch là gì?;0
 Giấc mơ nào mà bạn quyết tâm thực hiện?;0
 Nếu bạn có thể theo đuổi bất kỳ nghề nghiệp nào trong một ngày, đó sẽ là nghề nào?;0
 Thể loại văn học yêu thích của bạn khi muốn trốn sang thế giới khác là gì?;0
 Bạn muốn khám phá nơi nào vì ý nghĩa văn hóa của nó?;0
 Điều gì quyến rũ nhất của thiên nhiên mà bạn may mắn được chứng kiến?;0
 Thành tựu cá nhân nào khiến bạn tự hào nhất?;0
 Nếu bạn có thể hồi tưởng lại một khoảnh khắc trong quá khứ, đó sẽ là gì?;0
 Kỹ năng nào bạn đã mài giũa qua nhiều năm mà bạn thấy vui khi chia sẻ?;0
Bài học quý giá nhất mà bạn học được từ một nhà giáo là gì?;0
Bạn muốn làm gì để đền đáp cộng đồng địa phương?;0
Nếu bạn có thể giao tiếp với bất kỳ loài động vật nào, bạn muốn thảo luận về điều gì?;0
Những công trình kiến trúc ấn tượng nhất mà bạn từng thấy là gì?;0
Ký ức nào mang lại nụ cười trên khuôn mặt bạn mỗi khi bạn nghĩ về nó?;0
Câu trích dẫn nào truyền cảm hứng để bạn trở thành phiên bản tốt nhất của chính mình?;0
Bạn khao khát khám phá điểm đến nào để tận hưởng vẻ đẹp tự nhiên của nó?;0
Bữa ăn đáng nhớ nhất mà bạn đã có trong chuyến đi là gì?;0
Mục đích từ thiện nào bạn hy vọng sẽ hỗ trợ trong tương lai?;0
Nếu bạn có thể chọn bất kỳ sinh vật nào làm bạn đồng hành suốt đời, đó sẽ là sinh vật nào?;0
Bạn khao khát phát triển kỹ năng hay tài năng nào?;0
Gần đây bạn phải đưa ra quyết định khó khăn nhất nào?;0
Bạn đã đến thăm nơi nào vượt quá mong đợi của mình?;0
Nếu bạn có thể gặp bất kỳ nhân vật lịch sử nào, bạn sẽ đặt câu hỏi gì cho họ?;0
Cuốn sách nào đã ảnh hưởng sâu sắc đến quan điểm của bạn?;0
Khát vọng thời thơ ấu của bạn là gì mà bạn đã mang đến tuổi trưởng thành?;0
Bài học quan trọng nhất mà bạn học được từ một người bạn thân là gì?;0
Nếu bạn có thể trải nghiệm bất kỳ nghề nghiệp nào trong một ngày, đó sẽ là nghề gì?;0
Bối cảnh lịch sử của địa điểm bạn muốn đến là gì?;0
Điều gì là kỳ quan thiên nhiên quyến rũ nhất mà bạn từng có cơ hội chứng kiến?;0
Nếu bạn có thể trò chuyện với chính mình trong tương lai, bạn sẽ tìm kiếm lời khuyên nào?;0
Bữa ăn nào trong chuyến đi của bạn mà bạn sẽ luôn nhớ?;0
Mục đích từ thiện nào bạn muốn hỗ trợ trong tương lai?;0
Nếu bạn có thể chọn bất kỳ một loài động vật nào làm bạn đồng hành suốt đời, đó sẽ là loài nào?;0
Bạn muốn nuôi dưỡng hết tiềm năng của kỹ năng hay tài năng nào?;0
Gần đây bạn đã đưa ra quyết định khó khăn nhất nào?;0
Bạn đã khám phá ra nơi nào vượt quá mong đợi?;0
Nếu bạn có thể gặp bất kỳ nhân vật lịch sử nào, bạn sẽ hỏi họ câu hỏi gì?;0
Bạn nhiệt tình giới thiệu cuốn sách nào cho người khác?;0
Bài học quan trọng nhất mà bạn rút ra được từ sai lầm của mình là gì?;0
Nếu bạn có thể chọn bất kỳ thời đại nào trong lịch sử để sống, đó sẽ là thời đại nào?;0
Phương pháp nào bạn thích để đóng góp cho một mục đích cao cả?;0
Nếu có thể trò chuyện với bất kỳ con vật nào, bạn sẽ khám phá chủ đề nào?;0
Tác phẩm nghệ thuật nào tuyệt vời nhất mà bạn từng thấy?;0
Mục tiêu cá nhân mà bạn vừa chinh phục là gì?;0
Nếu bạn có thể hồi tưởng lại một ngày trong quá khứ, bạn sẽ chọn ngày nào?;0
Kỹ năng nào bạn đã trau dồi mà bạn thích chia sẻ với người khác?;0
Đâu là sự thông thái quý giá nhất mà bạn có được từ một cố vấn?;0
Cách nào bạn thích để tạo ra tác động tích cực đến cộng đồng?;0
Nếu bạn có thể giao tiếp với bất kỳ sinh vật nào, bạn sẽ hỏi về điều gì?;0
Phần kiến trúc nổi bật nhất mà bạn từng gặp là gì?;0
Ký ức nào khiến bạn vui vẻ mỗi khi bạn nhớ lại nó?;0
Câu trích dẫn nào thúc đẩy bạn trở nên tốt nhất?;0
Bạn muốn đến điểm đến nào để có sức hấp dẫn tự nhiên?;0
Trải nghiệm khó khăn nhất mà bạn gặp phải khi đi du lịch là gì?;0
Giấc mơ nào mà bạn quyết tâm thực hiện?;0
Nếu bạn có thể theo đuổi bất kỳ nghề nghiệp nào trong một ngày, đó sẽ là nghề nào?;0
Thể loại văn học yêu thích của bạn khi muốn trốn sang thế giới khác là gì?;0
Bạn muốn khám phá nơi nào vì ý nghĩa văn hóa của nó?;0
Điều gì quyến rũ nhất của thiên nhiên mà bạn may mắn được chứng kiến?;0
Thành tựu cá nhân nào khiến bạn tự hào nhất?;0
Nếu bạn có thể hồi tưởng lại một khoảnh khắc trong quá khứ, đó sẽ là gì?;0
Kỹ năng nào bạn đã mài giũa qua nhiều năm mà bạn thấy vui khi chia sẻ?;0
Bài học quý giá nhất mà bạn học được từ một nhà giáo là gì?;0
Bạn muốn làm gì để đền đáp cộng đồng địa phương?;0
Nếu bạn có thể giao tiếp với bất kỳ loài động vật nào, bạn muốn thảo luận về điều gì?;0
